"subj","pred","obj"
"http://example.com/ontology#G16_ING001","http://example.com/ontology#at_its_best","Spring"
"http://example.com/ontology#G16_ING001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#G16_ING001","http://example.com/ontology#quantity","2 cups"
"http://example.com/ontology#G16_ING001","http://example.com/ontology#name","Cabbage"
"http://example.com/ontology#G11_ING003","http://example.com/ontology#at_its_best","Summer"
"http://example.com/ontology#G11_ING003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#G11_ING003","http://example.com/ontology#quantity","2"
"http://example.com/ontology#G11_ING003","http://example.com/ontology#name","Salmon Fillets"
"http://example.com/ontology#G19_STR018","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G19_STR018","http://example.com/ontology#occasion","Lunch"
"http://example.com/ontology#G19_STR018","http://example.com/ontology#cuisine","Italian"
"http://example.com/ontology#G19_STR018","http://example.com/ontology#serves","4 people"
"http://example.com/ontology#G19_STR018","http://example.com/ontology#diet","Vegetarian"
"http://example.com/ontology#G19_STR018","http://example.com/ontology#name","Bruschetta"
"http://example.com/ontology#G19_STR018","http://example.com/ontology#stages","http://example.com/ontology#G19_PRD001"
"http://example.com/ontology#G10_STR001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G10_STR001","http://example.com/ontology#occasion","Summer"
"http://example.com/ontology#G10_STR001","http://example.com/ontology#cuisine","Italian"
"http://example.com/ontology#G10_STR001","http://example.com/ontology#serves","4 people"
"http://example.com/ontology#G10_STR001","http://example.com/ontology#diet","Vegetarian"
"http://example.com/ontology#G10_STR001","http://example.com/ontology#name","Bruschetta"
"http://example.com/ontology#G10_STR001","http://example.com/ontology#stages","http://example.com/ontology#G10_PRD001"
"http://example.com/ontology#G1_STR002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G1_STR002","http://example.com/ontology#occasion","Spring"
"http://example.com/ontology#G1_STR002","http://example.com/ontology#cuisine","Greek"
"http://example.com/ontology#G1_STR002","http://example.com/ontology#serves","6 people"
"http://example.com/ontology#G1_STR002","http://example.com/ontology#diet","Vegan"
"http://example.com/ontology#G1_STR002","http://example.com/ontology#name","Greek Salad"
"http://example.com/ontology#G1_STR002","http://example.com/ontology#stages","http://example.com/ontology#G1_PRD002"
"http://example.com/ontology#G13_ING003","http://example.com/ontology#at_its_best","Summer"
"http://example.com/ontology#G13_ING003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#G13_ING003","http://example.com/ontology#quantity","1 cup"
"http://example.com/ontology#G13_ING003","http://example.com/ontology#name","Greek Yogurt"
"http://example.com/ontology#G8_PR002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#StageSequence"
