"subj","pred","obj"
"http://example.com/ontology#A1G15_Dish002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#A1G15_Dish002","http://example.com/ontology#serves","6 people"
"http://example.com/ontology#A1G15_Dish002","http://example.com/ontology#diet","vegan"
"http://example.com/ontology#A1G15_Dish002","http://example.com/ontology#name","Chocolate Avocado Mousse"
"http://example.com/ontology#A0G17_ING003","http://example.com/ontology#at_its_best","summer"
"http://example.com/ontology#A0G17_ING003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#A0G17_ING003","http://example.com/ontology#produces","http://example.com/ontology#A0G17_DSH001"
"http://example.com/ontology#A0G17_ING003","http://example.com/ontology#quantity","200 grams"
"http://example.com/ontology#A0G17_ING003","http://example.com/ontology#name","cherry tomatoes"
"http://example.com/ontology#A2G3_DSH018","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#A2G3_DSH018","http://example.com/ontology#occasion","winter feast"
"http://example.com/ontology#A2G3_DSH018","http://example.com/ontology#cuisine","British"
"http://example.com/ontology#A2G3_DSH018","http://example.com/ontology#serves","6 people"
"http://example.com/ontology#A2G3_DSH018","http://example.com/ontology#name","Beef Wellington"
"http://example.com/ontology#A2G4_ING009","http://example.com/ontology#at_its_best","spring"
"http://example.com/ontology#A2G4_ING009","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#A2G4_ING009","http://example.com/ontology#produces","http://example.com/ontology#A2G4_RCP003"
"http://example.com/ontology#A2G4_ING009","http://example.com/ontology#quantity","a pinch"
"http://example.com/ontology#A2G4_ING009","http://example.com/ontology#name","black pepper"
"http://example.com/ontology#A1G17_DSC026","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#A1G17_DSC026","http://example.com/ontology#occasion","spring occasions"
"http://example.com/ontology#A1G17_DSC026","http://example.com/ontology#cuisine","Mediterranean cuisine"
"http://example.com/ontology#A1G17_DSC026","http://example.com/ontology#serves","6 people"
"http://example.com/ontology#A1G17_DSC026","http://example.com/ontology#diet","vegetarian"
"http://example.com/ontology#A1G17_DSC026","http://example.com/ontology#name","stuffed bell pepper"
"http://example.com/ontology#A1G2_SD001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#dish"
"http://example.com/ontology#A1G2_SD001","http://example.com/ontology#occasion","Autumn"
"http://example.com/ontology#A1G2_SD001","http://example.com/ontology#cuisine","French"
"http://example.com/ontology#A1G2_SD001","http://example.com/ontology#serves","4 people"
"http://example.com/ontology#A1G2_SD001","http://example.com/ontology#diet","gluten-free"
"http://example.com/ontology#A1G2_SD001","http://example.com/ontology#name","Ratatouille"
"http://example.com/ontology#A1G11_PRC002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#StageSequence"
