"subj","pred","obj"
"http://example.com/ontology#G6_M004","http://example.com/ontology#starter","http://example.com/ontology#G6_R025"
"http://example.com/ontology#G6_M004","http://example.com/ontology#dessert","http://example.com/ontology#G6_R028"
"http://example.com/ontology#G6_M004","http://example.com/ontology#side_dish","http://example.com/ontology#G6_R027"
"http://example.com/ontology#G6_M004","http://example.com/ontology#main_course","http://example.com/ontology#G6_R026"
"http://example.com/ontology#G6_R017","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G6_R017","http://example.com/ontology#occasion","casual get-together"
"http://example.com/ontology#G6_R017","http://example.com/ontology#cuisine","Asian"
"http://example.com/ontology#G6_R017","http://example.com/ontology#serves","4 people"
"http://example.com/ontology#G6_R017","http://example.com/ontology#diet","vegetarian"
"http://example.com/ontology#G6_R017","http://example.com/ontology#name","Edamame"
"http://example.com/ontology#G4_R007","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G4_R007","http://example.com/ontology#occasion","summer barbecue"
"http://example.com/ontology#G4_R007","http://example.com/ontology#serves","4 people"
"http://example.com/ontology#G4_R007","http://example.com/ontology#name","Sticky Rice"
"http://example.com/ontology#G5_F001","http://example.com/ontology#at_its_best","summer"
"http://example.com/ontology#G5_F001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#G5_F001","http://example.com/ontology#quantity","400g"
"http://example.com/ontology#G5_F001","http://example.com/ontology#name","Tomatoes"
"http://example.com/ontology#G4_F002","http://example.com/ontology#at_its_best","spring"
"http://example.com/ontology#G4_F002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#G4_F002","http://example.com/ontology#quantity","4"
"http://example.com/ontology#G4_F002","http://example.com/ontology#name","Salmon Fillets"
"http://example.com/ontology#G9_R039","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G9_R039","http://example.com/ontology#occasion","family dinner"
"http://example.com/ontology#G9_R039","http://example.com/ontology#serves","4 people"
"http://example.com/ontology#G9_R039","http://example.com/ontology#diet","vegetarian"
"http://example.com/ontology#G9_R039","http://example.com/ontology#name","Mexican Rice"
"http://example.com/ontology#G5_P001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#StageSequence"
"http://example.com/ontology#G5_P001","http://example.com/ontology#sequence","Toast the baguette slices, then rub them with a garlic clove. Top with diced tomatoes, fresh basil, a drizzle of olive oil, and a sprinkle of salt and pepper."
"http://example.com/ontology#G6_R028","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G6_R028","http://example.com/ontology#occasion","family dinner"
"http://example.com/ontology#G6_R028","http://example.com/ontology#serves","4 people"
"http://example.com/ontology#G6_R028","http://example.com/ontology#diet","gluten-free"
"http://example.com/ontology#G6_R028","http://example.com/ontology#name","Churros with Chocolate Sauce"
"http://example.com/ontology#G8_R034","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G8_R034","http://example.com/ontology#occasion","dinner party"
"http://example.com/ontology#G8_R034","http://example.com/ontology#serves","4 people"
"http://example.com/ontology#G8_R034","http://example.com/ontology#diet","low-carb"
"http://example.com/ontology#G8_R034","http://example.com/ontology#name","Spaghetti Carbonara"
"http://example.com/ontology#G4_M003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Menu"
"http://example.com/ontology#G4_M003","http://example.com/ontology#description","vibrant dishes inspired by the rich flavors of Mexico"
"http://example.com/ontology#G4_M003","http://example.com/ontology#starter","http://example.com/ontology#G4_R009"
"http://example.com/ontology#G4_M003","http://example.com/ontology#dessert","http://example.com/ontology#G4_R012"
"http://example.com/ontology#G4_M003","http://example.com/ontology#side_dish","http://example.com/ontology#G4_R011"
"http://example.com/ontology#G4_M003","http://example.com/ontology#main_course","http://example.com/ontology#G4_R010"
"http://example.com/ontology#G4_M003","http://example.com/ontology#name","Mexican Fiesta"
"http://example.com/ontology#G1_R012","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G1_R012","http://example.com/ontology#occasion","family gathering"
"http://example.com/ontology#G1_R012","http://example.com/ontology#serves","4 people"
"http://example.com/ontology#G1_R012","http://example.com/ontology#diet","vegetarian"
"http://example.com/ontology#G1_R012","http://example.com/ontology#name","Apple Crisp with Vanilla Ice Cream"
"http://example.com/ontology#G6_R019","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G6_R019","http://example.com/ontology#occasion","summer barbecue"
"http://example.com/ontology#G6_R019","http://example.com/ontology#serves","4 people"
"http://example.com/ontology#G6_R019","http://example.com/ontology#name","Sesame Noodles"
"http://example.com/ontology#G2_R010","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G2_R010","http://example.com/ontology#occasion","family dinner"
"http://example.com/ontology#G2_R010","http://example.com/ontology#serves","4 people"
"http://example.com/ontology#G2_R010","http://example.com/ontology#diet","gluten-free"
"http://example.com/ontology#G2_R010","http://example.com/ontology#name","Mac and Cheese"
"http://example.com/ontology#G1_R001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G1_R001","http://example.com/ontology#occasion","summer gathering"
"http://example.com/ontology#G1_R001","http://example.com/ontology#cuisine","Italian"
"http://example.com/ontology#G1_R001","http://example.com/ontology#serves","4 people"
"http://example.com/ontology#G1_R001","http://example.com/ontology#diet","vegetarian"
"http://example.com/ontology#G1_R001","http://example.com/ontology#name","Bruschetta al Pomodoro"
"http://example.com/ontology#G1_R001","http://example.com/ontology#stages","http://example.com/ontology#G1_P001"
"http://example.com/ontology#G2_R005","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G2_R005","http://example.com/ontology#occasion","party"
"http://example.com/ontology#G2_R005","http://example.com/ontology#cuisine","Asian"
"http://example.com/ontology#G2_R005","http://example.com/ontology#serves","4"
"http://example.com/ontology#G2_R005","http://example.com/ontology#diet","vegetarian"
"http://example.com/ontology#G2_R005","http://example.com/ontology#name","Spring Rolls with Sweet Chili Sauce"
"http://example.com/ontology#G10_M009","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Menu"
"http://example.com/ontology#G9_P001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#StageSequence"
"http://example.com/ontology#G9_P001","http://example.com/ontology#sequence","Slice the onions and cook them slowly in butter until caramelized. Add beef stock and simmer. Serve with cheese toast."
"http://example.com/ontology#G5_R005","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G5_R005","http://example.com/ontology#occasion","casual get-together"
"http://example.com/ontology#G5_R005","http://example.com/ontology#cuisine","Asian"
"http://example.com/ontology#G5_R005","http://example.com/ontology#serves","4 people"
"http://example.com/ontology#G5_R005","http://example.com/ontology#diet","vegetarian"
"http://example.com/ontology#G5_R005","http://example.com/ontology#name","Crispy Spring Rolls"
"http://example.com/ontology#G9_R035","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G9_R035","http://example.com/ontology#occasion","family dinner"
"http://example.com/ontology#G9_R035","http://example.com/ontology#serves","4 people"
"http://example.com/ontology#G9_R035","http://example.com/ontology#diet","vegetarian"
"http://example.com/ontology#G9_R035","http://example.com/ontology#name","Garlic Bread"
"http://example.com/ontology#G6_R014","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G6_R014","http://example.com/ontology#occasion","dinner party"
"http://example.com/ontology#G6_R014","http://example.com/ontology#serves","4 people"
"http://example.com/ontology#G6_R014","http://example.com/ontology#diet","low-carb"
"http://example.com/ontology#G6_R014","http://example.com/ontology#name","Lamb Kofta Kebabs"
"http://example.com/ontology#G6_R014","http://example.com/ontology#stages","http://example.com/ontology#G6_P002"
"http://example.com/ontology#G3_F004","http://example.com/ontology#at_its_best","summer"
"http://example.com/ontology#G3_F004","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#G3_F004","http://example.com/ontology#quantity","400 grams"
"http://example.com/ontology#G3_F004","http://example.com/ontology#name","Greek Yogurt"
"http://example.com/ontology#G4_P002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#StageSequence"
"http://example.com/ontology#G4_P002","http://example.com/ontology#sequence","Marinate the salmon fillets in lemon juice, herbs, salt, and pepper, then grill until cooked through."
"http://example.com/ontology#G6_R024","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G6_R024","http://example.com/ontology#occasion","family dinner"
"http://example.com/ontology#G6_R024","http://example.com/ontology#serves","4 people"
"http://example.com/ontology#G6_R024","http://example.com/ontology#diet","gluten-free"
"http://example.com/ontology#G6_R024","http://example.com/ontology#name","Gulab Jamun"
