"subj","pred","obj"
"http://example.com/ontology#G8_P005","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#StageSequence"
"http://example.com/ontology#G8_P005","http://example.com/ontology#sequence","Blend chickpeas, tahini, lemon juice, and garlic until smooth, and serve with pita bread."
"http://example.com/ontology#G12_MD001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G12_MD001","http://example.com/ontology#occasion","romantic dinner"
"http://example.com/ontology#G12_MD001","http://example.com/ontology#cuisine","French"
"http://example.com/ontology#G12_MD001","http://example.com/ontology#serves","2 people"
"http://example.com/ontology#G12_MD001","http://example.com/ontology#name","Coq au Vin"
"http://example.com/ontology#G1_FI002","http://example.com/ontology#at_its_best","Summer"
"http://example.com/ontology#G1_FI002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#G1_FI002","http://example.com/ontology#quantity","1.5 cups"
"http://example.com/ontology#G1_FI002","http://example.com/ontology#name","Tzatziki"
"http://example.com/ontology#G2_F005","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#G2_F005","http://example.com/ontology#quantity","1 baguette"
"http://example.com/ontology#G2_F005","http://example.com/ontology#name","Bread"
"http://example.com/ontology#G23_F006","http://example.com/ontology#at_its_best","Summer"
"http://example.com/ontology#G23_F006","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#G23_F006","http://example.com/ontology#name","Bell Peppers"
"http://example.com/ontology#G11_F007","http://example.com/ontology#at_its_best","summer"
"http://example.com/ontology#G11_F007","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#G11_F007","http://example.com/ontology#quantity","2 cups"
"http://example.com/ontology#G11_F007","http://example.com/ontology#name","Mixed Berries"
"http://example.com/ontology#G8_MD001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G8_MD001","http://example.com/ontology#occasion","Dinner Party"
"http://example.com/ontology#G8_MD001","http://example.com/ontology#cuisine","Greek"
"http://example.com/ontology#G8_MD001","http://example.com/ontology#serves","6"
"http://example.com/ontology#G8_MD001","http://example.com/ontology#diet","Pescatarian"
"http://example.com/ontology#G8_MD001","http://example.com/ontology#name","Grilled Salmon"
"http://example.com/ontology#G8_MD001","http://example.com/ontology#stages","http://example.com/ontology#G8_P002"
"http://example.com/ontology#G11_P006","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#StageSequence"
"http://example.com/ontology#G11_P006","http://example.com/ontology#sequence","Mix herbs with breadcrumbs, coat the salmon fillets, bake at 375°F for 20 minutes."
"http://example.com/ontology#G16_FG002","http://example.com/ontology#at_its_best","autumn"
"http://example.com/ontology#G16_FG002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#G16_FG002","http://example.com/ontology#quantity","1 tablespoon"
"http://example.com/ontology#G16_FG002","http://example.com/ontology#name","thyme"
"http://example.com/ontology#G3_F012","http://example.com/ontology#at_its_best","Winter"
"http://example.com/ontology#G3_F012","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#G3_F012","http://example.com/ontology#quantity","1 cup"
"http://example.com/ontology#G3_F012","http://example.com/ontology#name","Parmesan Cheese"
"http://example.com/ontology#G12_SD001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G12_SD001","http://example.com/ontology#occasion","romantic dinner"
"http://example.com/ontology#G12_SD001","http://example.com/ontology#cuisine","French"
"http://example.com/ontology#G12_SD001","http://example.com/ontology#serves","4 people"
"http://example.com/ontology#G12_SD001","http://example.com/ontology#name","Gratin Dauphinois"
"http://example.com/ontology#G12_SD001","http://example.com/ontology#stages","http://example.com/ontology#G12_SD002"
"http://example.com/ontology#G4_MD001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G4_MD001","http://example.com/ontology#occasion","Thanksgiving"
"http://example.com/ontology#G4_MD001","http://example.com/ontology#cuisine","American"
"http://example.com/ontology#G4_MD001","http://example.com/ontology#serves","8 people"
"http://example.com/ontology#G4_MD001","http://example.com/ontology#diet","Gluten-Free"
"http://example.com/ontology#G4_MD001","http://example.com/ontology#name","Herb-Roasted Turkey"
"http://example.com/ontology#G4_MD001","http://example.com/ontology#stages","http://example.com/ontology#G4_P002"
"http://example.com/ontology#G18_P004","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#StageSequence"
"http://example.com/ontology#G18_P004","http://example.com/ontology#sequence","First, dip the ladyfingers in coffee and layer them in a dish. Then, spread mascarpone cream and dust with cocoa powder."
"http://example.com/ontology#G17_DE002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G17_DE002","http://example.com/ontology#occasion","formal dinners"
"http://example.com/ontology#G17_DE002","http://example.com/ontology#cuisine","French"
"http://example.com/ontology#G17_DE002","http://example.com/ontology#serves","6 people"
"http://example.com/ontology#G17_DE002","http://example.com/ontology#diet","vegetarian"
"http://example.com/ontology#G17_DE002","http://example.com/ontology#name","Tarte Tatin"
"http://example.com/ontology#G1_FI007","http://example.com/ontology#at_its_best","Summer"
"http://example.com/ontology#G1_FI007","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#G1_FI007","http://example.com/ontology#quantity","1/4 cup"
"http://example.com/ontology#G1_FI007","http://example.com/ontology#name","Lemon Juice"
"http://example.com/ontology#G1_P004","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#StageSequence"
"http://example.com/ontology#G1_P004","http://example.com/ontology#sequence","Layer phyllo dough with chopped nuts and honey syrup. Bake at 350°F for 45 minutes. Cut into diamonds and serve."
"http://example.com/ontology#G1_D001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G1_D001","http://example.com/ontology#occasion","Summer Evening"
"http://example.com/ontology#G1_D001","http://example.com/ontology#cuisine","Mediterranean"
"http://example.com/ontology#G1_D001","http://example.com/ontology#serves","6"
"http://example.com/ontology#G1_D001","http://example.com/ontology#diet","Vegetarian"
"http://example.com/ontology#G1_D001","http://example.com/ontology#name","Baklava"
"http://example.com/ontology#G1_D001","http://example.com/ontology#stages","http://example.com/ontology#G1_P004"
"http://example.com/ontology#G17_I005","http://example.com/ontology#at_its_best","summer"
"http://example.com/ontology#G17_I005","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#G17_I005","http://example.com/ontology#quantity","2 kilograms"
"http://example.com/ontology#G17_I005","http://example.com/ontology#name","Potatoes"
"http://example.com/ontology#G19_I011","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#G19_I011","http://example.com/ontology#quantity","2 cups"
"http://example.com/ontology#G19_I011","http://example.com/ontology#name","Couscous"
"http://example.com/ontology#G17_S002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#G17_S002","http://example.com/ontology#occasion","formal dinners"
"http://example.com/ontology#G17_S002","http://example.com/ontology#cuisine","French"
"http://example.com/ontology#G17_S002","http://example.com/ontology#serves","4 people"
"http://example.com/ontology#G17_S002","http://example.com/ontology#diet","omnivores"
"http://example.com/ontology#G17_S002","http://example.com/ontology#name","Escargots"
"http://example.com/ontology#G8_I011","http://example.com/ontology#at_its_best","Autumn"
"http://example.com/ontology#G8_I011","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
