"subj","pred","obj"
"http://example.com/ontology#A2G4_P006","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#StageSequence"
"http://example.com/ontology#A2G4_P006","http://example.com/ontology#sequence","sauté greens in garlic and olive oil until wilted, about 5 minutes."
"http://example.com/ontology#A2G4_I018","http://example.com/ontology#at_its_best","autumn"
"http://example.com/ontology#A2G4_I018","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#A2G4_I018","http://example.com/ontology#quantity","4"
"http://example.com/ontology#A2G4_I018","http://example.com/ontology#name","Sweet Potatoes"
"http://example.com/ontology#A1G2_R044","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#A1G2_R044","http://example.com/ontology#occasion","summer gatherings"
"http://example.com/ontology#A1G2_R044","http://example.com/ontology#cuisine","Middle Eastern"
"http://example.com/ontology#A1G2_R044","http://example.com/ontology#serves","4"
"http://example.com/ontology#A1G2_R044","http://example.com/ontology#diet","vegetarian"
"http://example.com/ontology#A1G2_R044","http://example.com/ontology#name","Falafel"
"http://example.com/ontology#A2G2_Procedure003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#StageSequence"
"http://example.com/ontology#A2G2_Procedure003","http://example.com/ontology#sequence","Layer ladyfingers, mascarpone, coffee, chill."
"http://example.com/ontology#A1G5_SD008","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#A1G5_SD008","http://example.com/ontology#occasion","Side Dish"
"http://example.com/ontology#A1G5_SD008","http://example.com/ontology#cuisine","Middle Eastern"
"http://example.com/ontology#A1G5_SD008","http://example.com/ontology#serves","4"
"http://example.com/ontology#A1G5_SD008","http://example.com/ontology#diet","Vegan"
"http://example.com/ontology#A1G5_SD008","http://example.com/ontology#name","Tabbouleh"
"http://example.com/ontology#A0G7_R001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#A0G7_R001","http://example.com/ontology#occasion","casual gatherings"
"http://example.com/ontology#A0G7_R001","http://example.com/ontology#cuisine","Italian cuisine"
"http://example.com/ontology#A0G7_R001","http://example.com/ontology#serves","4"
"http://example.com/ontology#A0G7_R001","http://example.com/ontology#diet","Vegetarian"
"http://example.com/ontology#A0G7_R001","http://example.com/ontology#name","Bruschetta"
"http://example.com/ontology#A0G7_R001","http://example.com/ontology#stages","http://example.com/ontology#A0G7_P001"
"http://example.com/ontology#A1G6_F032","http://example.com/ontology#at_its_best","summer"
"http://example.com/ontology#A1G6_F032","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#A1G6_F032","http://example.com/ontology#quantity","2 heads"
"http://example.com/ontology#A1G6_F032","http://example.com/ontology#name","Bok Choy"
"http://example.com/ontology#A2G2_R030","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#A2G2_R030","http://example.com/ontology#occasion","winter holidays"
"http://example.com/ontology#A2G2_R030","http://example.com/ontology#cuisine","French"
"http://example.com/ontology#A2G2_R030","http://example.com/ontology#serves","6"
"http://example.com/ontology#A2G2_R030","http://example.com/ontology#diet","vegan-friendly"
"http://example.com/ontology#A2G2_R030","http://example.com/ontology#name","Beef Bourguignon"
"http://example.com/ontology#A0G6_F019","http://example.com/ontology#at_its_best","summer"
"http://example.com/ontology#A0G6_F019","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#A0G6_F019","http://example.com/ontology#quantity","1 bunch"
"http://example.com/ontology#A0G6_F019","http://example.com/ontology#name","Parsley"
"http://example.com/ontology#A1G2_R038","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#A1G2_R038","http://example.com/ontology#occasion","summer gatherings"
"http://example.com/ontology#A1G2_R038","http://example.com/ontology#cuisine","Middle Eastern"
"http://example.com/ontology#A1G2_R038","http://example.com/ontology#serves","4"
"http://example.com/ontology#A1G2_R038","http://example.com/ontology#diet","vegetarian"
"http://example.com/ontology#A1G2_R038","http://example.com/ontology#name","Baklava"
"http://example.com/ontology#A0G1_P001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#StageSequence"
"http://example.com/ontology#A0G1_P001","http://example.com/ontology#sequence","Chop vegetables, toss with olives and feta, dress with olive oil and lemon juice."
"http://example.com/ontology#A0G4_P013","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#StageSequence"
"http://example.com/ontology#A0G4_P013","http://example.com/ontology#sequence","For Recipe DE004, simmer pears in red wine and spices until tender, about 20 minutes."
"http://example.com/ontology#A1G4_SD005","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#A1G4_SD005","http://example.com/ontology#occasion","summer"
"http://example.com/ontology#A1G4_SD005","http://example.com/ontology#cuisine","Southeast Asian"
"http://example.com/ontology#A1G4_SD005","http://example.com/ontology#serves","2"
"http://example.com/ontology#A1G4_SD005","http://example.com/ontology#diet","Vegetarian"
"http://example.com/ontology#A1G4_SD005","http://example.com/ontology#name","Fried Banana with Honey"
"http://example.com/ontology#A0G3_P016","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#StageSequence"
"http://example.com/ontology#A0G3_P016","http://example.com/ontology#sequence","Arrange olives, cheeses, cured meats, and breadsticks on a platter."
"http://example.com/ontology#A0G4_M001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Menu"
"http://example.com/ontology#A0G4_M001","http://example.com/ontology#description","a celebration of fresh, seasonal produce with innovative twists"
"http://example.com/ontology#A0G4_M001","http://example.com/ontology#starter","http://example.com/ontology#A0G4_S001"
"http://example.com/ontology#A0G4_M001","http://example.com/ontology#starter","http://example.com/ontology#A0G4_S004"
"http://example.com/ontology#A0G4_M001","http://example.com/ontology#starter","http://example.com/ontology#A0G4_S007"
"http://example.com/ontology#A0G4_M001","http://example.com/ontology#dessert","http://example.com/ontology#A0G4_DE001"
"http://example.com/ontology#A0G4_M001","http://example.com/ontology#dessert","http://example.com/ontology#A0G4_DE004"
"http://example.com/ontology#A0G4_M001","http://example.com/ontology#dessert","http://example.com/ontology#A0G4_DE007"
"http://example.com/ontology#A0G4_M001","http://example.com/ontology#side_dish","http://example.com/ontology#A0G4_SD004"
"http://example.com/ontology#A0G4_M001","http://example.com/ontology#side_dish","http://example.com/ontology#A0G4_SD001"
"http://example.com/ontology#A0G4_M001","http://example.com/ontology#side_dish","http://example.com/ontology#A0G4_SD007"
"http://example.com/ontology#A0G4_M001","http://example.com/ontology#main_course","http://example.com/ontology#A0G4_D001"
"http://example.com/ontology#A0G4_M001","http://example.com/ontology#main_course","http://example.com/ontology#A0G4_D004"
"http://example.com/ontology#A0G4_M001","http://example.com/ontology#main_course","http://example.com/ontology#A0G4_D007"
"http://example.com/ontology#A0G4_M001","http://example.com/ontology#name","Gourmet Garden"
"http://example.com/ontology#A2G5_P009","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#StageSequence"
"http://example.com/ontology#A2G5_P009","http://example.com/ontology#sequence","Caramelize onions and cook with beef broth. Top with cheese and toast under the broiler."
"http://example.com/ontology#A2G1_R006","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#A2G1_R006","http://example.com/ontology#occasion","Fiesta"
"http://example.com/ontology#A2G1_R006","http://example.com/ontology#cuisine","Mexican"
"http://example.com/ontology#A2G1_R006","http://example.com/ontology#serves","4"
"http://example.com/ontology#A2G1_R006","http://example.com/ontology#diet","Gluten-Free"
"http://example.com/ontology#A2G1_R006","http://example.com/ontology#name","Tacos al Pastor"
"http://example.com/ontology#A2G1_R006","http://example.com/ontology#stages","http://example.com/ontology#A2G1_P006"
"http://example.com/ontology#A2G7_R021","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#A2G7_R021","http://example.com/ontology#occasion","holiday dinners"
"http://example.com/ontology#A2G7_R021","http://example.com/ontology#cuisine","Greek cuisine"
"http://example.com/ontology#A2G7_R021","http://example.com/ontology#serves","8"
"http://example.com/ontology#A2G7_R021","http://example.com/ontology#diet","Vegetarian"
"http://example.com/ontology#A2G7_R021","http://example.com/ontology#name","Baklava"
"http://example.com/ontology#A1G1_P014","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#StageSequence"
"http://example.com/ontology#A1G1_P014","http://example.com/ontology#sequence","Churn ice cream mixture, freeze until firm."
"http://example.com/ontology#A2G3_F003","http://example.com/ontology#at_its_best","spring"
"http://example.com/ontology#A2G3_F003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#A2G3_F003","http://example.com/ontology#quantity","2 limes"
"http://example.com/ontology#A2G3_F003","http://example.com/ontology#name","Lime"
"http://example.com/ontology#A0G2_F027","http://example.com/ontology#at_its_best","autumn"
"http://example.com/ontology#A0G2_F027","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#A0G2_F027","http://example.com/ontology#quantity","1/2 cup"
"http://example.com/ontology#A0G2_F027","http://example.com/ontology#name","Parmesan Cheese"
