"subj","pred","obj"
"http://example.com/ontology#A1G7_S005","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#A1G7_S005","http://example.com/ontology#occasion","Winter dinner"
"http://example.com/ontology#A1G7_S005","http://example.com/ontology#cuisine","American cuisine"
"http://example.com/ontology#A1G7_S005","http://example.com/ontology#serves","6"
"http://example.com/ontology#A1G7_S005","http://example.com/ontology#diet","Gluten-free"
"http://example.com/ontology#A1G7_S005","http://example.com/ontology#name","Creamy Tomato Bisque"
"http://example.com/ontology#A1G1_RS013","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#A1G1_RS013","http://example.com/ontology#occasion","Appetizer"
"http://example.com/ontology#A1G1_RS013","http://example.com/ontology#cuisine","Japanese"
"http://example.com/ontology#A1G1_RS013","http://example.com/ontology#serves","2"
"http://example.com/ontology#A1G1_RS013","http://example.com/ontology#diet","Vegan"
"http://example.com/ontology#A1G1_RS013","http://example.com/ontology#name","Edamame"
"http://example.com/ontology#A2G4_MD003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#A2G4_MD003","http://example.com/ontology#occasion","summer cookouts"
"http://example.com/ontology#A2G4_MD003","http://example.com/ontology#cuisine","Mexican cuisine"
"http://example.com/ontology#A2G4_MD003","http://example.com/ontology#serves","8"
"http://example.com/ontology#A2G4_MD003","http://example.com/ontology#diet","gluten-free"
"http://example.com/ontology#A2G4_MD003","http://example.com/ontology#name","Carne Asada with Grilled Vegetables"
"http://example.com/ontology#A2G4_MD003","http://example.com/ontology#stages","http://example.com/ontology#A2G4_unknown"
"http://example.com/ontology#A2G4_I018","http://example.com/ontology#at_its_best","summer"
"http://example.com/ontology#A2G4_I018","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#A2G4_I018","http://example.com/ontology#quantity","4 peppers"
"http://example.com/ontology#A2G4_I018","http://example.com/ontology#name","Poblano Peppers"
"http://example.com/ontology#A2G8_S003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#A2G8_S003","http://example.com/ontology#occasion","a family dinner"
"http://example.com/ontology#A2G8_S003","http://example.com/ontology#cuisine","British cuisine"
"http://example.com/ontology#A2G8_S003","http://example.com/ontology#serves","8"
"http://example.com/ontology#A2G8_S003","http://example.com/ontology#diet","gluten-free"
"http://example.com/ontology#A2G8_S003","http://example.com/ontology#name","Homemade Beef Sausage Rolls"
"http://example.com/ontology#A2G8_S003","http://example.com/ontology#stages","http://example.com/ontology#A2G8_P003"
"http://example.com/ontology#A2G10_placeholder_recipe_id","http://example.com/ontology#stages","http://example.com/ontology#A2G10_placeholder_procedure_id"
"http://example.com/ontology#A0G2_I019","http://example.com/ontology#at_its_best","summer"
"http://example.com/ontology#A0G2_I019","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Food"
"http://example.com/ontology#A0G2_I019","http://example.com/ontology#quantity","1 cup"
"http://example.com/ontology#A0G2_I019","http://example.com/ontology#name","mascarpone cheese"
"http://example.com/ontology#A2G13_SD003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#A2G13_SD003","http://example.com/ontology#occasion","summer BBQs"
"http://example.com/ontology#A2G13_SD003","http://example.com/ontology#cuisine","Mexican cuisine"
"http://example.com/ontology#A2G13_SD003","http://example.com/ontology#serves","6"
"http://example.com/ontology#A2G13_SD003","http://example.com/ontology#diet","vegan"
"http://example.com/ontology#A2G13_SD003","http://example.com/ontology#name","Mexican Street Corn"
"http://example.com/ontology#A2G2_Procedure003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#StageSequence"
"http://example.com/ontology#A2G2_Procedure003","http://example.com/ontology#sequence","For the Corn on the Cob, boil the corn, drain, and serve with butter and salt."
"http://example.com/ontology#A0G4_MD004","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#A0G4_MD004","http://example.com/ontology#occasion","spring lunches"
"http://example.com/ontology#A0G4_MD004","http://example.com/ontology#cuisine","Mediterranean cuisine"
"http://example.com/ontology#A0G4_MD004","http://example.com/ontology#serves","4"
"http://example.com/ontology#A0G4_MD004","http://example.com/ontology#diet","gluten-free"
"http://example.com/ontology#A0G4_MD004","http://example.com/ontology#name","Baked Salmon with Dill Sauce"
"http://example.com/ontology#A0G4_MD004","http://example.com/ontology#stages","http://example.com/ontology#A0G4_MD004_PROC_1"
"http://example.com/ontology#A0G3_M003","http://example.com/ontology#starter","http://example.com/ontology#A0G3_S013"
"http://example.com/ontology#A0G3_M003","http://example.com/ontology#starter","http://example.com/ontology#A0G3_S007"
"http://example.com/ontology#A0G3_M003","http://example.com/ontology#main_course","http://example.com/ontology#A0G3_MD007"
"http://example.com/ontology#A0G12_S004","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#A0G12_S004","http://example.com/ontology#occasion","Winter"
"http://example.com/ontology#A0G12_S004","http://example.com/ontology#cuisine","Greek"
"http://example.com/ontology#A0G12_S004","http://example.com/ontology#serves","4"
"http://example.com/ontology#A0G12_S004","http://example.com/ontology#diet","Vegetarian"
"http://example.com/ontology#A0G12_S004","http://example.com/ontology#name","Stuffed Mushrooms with Goat Cheese"
"http://example.com/ontology#A2G10_SD009","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.com/ontology#Recipe"
"http://example.com/ontology#A2G10_SD009","http://example.com/ontology#occasion","summer"
